X	Raw_0	Raw_1	Raw_2	Raw_3	Raw_4	Raw_5	Raw_6	Raw_7	Raw_8	Raw_9	Raw_10	Raw_11	Raw_12	Raw_13	Raw_14	Raw_15	Raw_16	Raw_17	Raw_18	Raw_19	Raw_20	Raw_21	Raw_22	Raw_23	Raw_24	Raw_25	Raw_26	Raw_27	Raw_28	Raw_29	Raw_30	Raw_31	Raw_32	Raw_33	Raw_34	Raw_35	Raw_36	Raw_37	Raw_38	Raw_39	Raw_40	Raw_41	Raw_42	Raw_43	Raw_44	Raw_45	Raw_46	Raw_47	Raw_48	Raw_49
187.0000	-0.344197	-0.455597	-0.242371	-0.487880	-0.291423	-0.140075	-0.310960	-0.324340	-0.163229	-0.252816	-0.278625	0.016721	-0.265851	-0.145309	-0.261136	-0.388847	-0.460042	-0.230319	-0.310636	-0.082268	-0.234839	-0.110013	-0.381251	-0.315666	-0.181287	-0.267075	-0.212320	-0.170489	-0.407332	-0.408253	-0.225081	-0.239831	-0.401849	-0.290934	-0.400014	-0.474375	-0.083501	-0.203530	-0.407555	-0.268420	-0.552589	-0.327058	-0.449228	-0.448000	-0.647958	-0.273813	-0.340615	-0.262535	-0.569857	-0.462313
188.0000	-0.460327	-0.417162	-0.525372	-0.340773	-0.458610	-0.396730	-0.513024	-0.384591	-0.492652	-0.278323	-0.106505	-0.040023	-0.020401	-0.274557	-0.417731	-0.573871	-0.498255	-0.459142	-0.326617	-0.421726	-0.252870	-0.166565	-0.213884	-0.256029	-0.289200	-0.313050	-0.213787	-0.327525	-0.544100	-0.251853	-0.410527	-0.237077	-0.255738	-0.557503	-0.093147	-0.395276	-0.373473	-0.503126	-0.378960	-0.313131	-0.181870	-0.525954	-0.530400	-0.602705	-0.345774	-0.397488	-0.377024	-0.188915	-0.467345	-0.455919
189.0000	-0.560253	-0.548139	-0.069807	-0.276779	-0.011253	-0.293926	-0.524000	-0.307208	-0.512768	-0.460063	-0.350410	-0.468540	-0.485240	-0.099206	-0.412270	-0.392552	-0.349225	-0.322850	-0.144464	-0.570390	-0.250102	-0.280315	-0.265923	-0.480751	-0.390694	-0.378403	-0.047272	-0.405575	-0.308668	-0.368110	-0.333517	-0.451081	-0.445166	-0.287070	-0.199250	-0.261149	-0.134620	-0.307099	-0.379965	-0.371536	-0.560212	-0.543320	-0.293345	-0.297345	-0.168525	-0.311023	-0.184513	-0.417615	-0.094991	-0.305759
190.0000	-0.399429	-0.361182	-0.644741	-0.446062	-0.510592	-0.542528	-0.146657	-0.152058	-0.202912	-0.074475	-0.494428	-0.438692	-0.386671	-0.398264	-0.177039	-0.262139	-0.422897	-0.635441	0.056695	-0.209926	-0.456454	-0.402963	-0.311722	-0.247180	-0.334495	-0.427148	-0.406776	-0.369461	-0.516764	-0.361866	-0.106711	-0.479192	-0.274320	-0.346517	-0.355649	-0.310698	-0.306116	-0.262549	-0.239668	-0.155707	-0.291346	-0.394852	-0.422795	-0.370643	-0.143554	-0.563001	-0.230251	-0.383961	-0.701517	-0.058799
191.0000	-0.203151	-0.322989	-0.077142	-0.535351	-0.285137	-0.223635	-0.314404	-0.392580	-0.244664	-0.445207	-0.500524	-0.261682	-0.269144	-0.309959	-0.545057	-0.352151	-0.283924	-0.115319	-0.160980	-0.538700	-0.216095	-0.300910	-0.500441	-0.206279	-0.388611	-0.268628	-0.833743	-0.356873	-0.327088	-0.270158	-0.214328	-0.407606	-0.328655	-0.341066	-0.603604	-0.172839	-0.485323	-0.311842	-0.033759	-0.492568	-0.371499	-0.206450	-0.413918	-0.498052	-0.323619	-0.342661	-0.653052	-0.264614	-0.352637	-0.502452
192.0000	-0.298410	-0.672944	-0.298871	-0.377939	-0.235457	-0.113548	-0.414240	-0.537954	-0.399564	-0.233311	-0.354635	-0.593705	-0.338610	-0.206528	-0.476043	-0.271801	-0.233109	-0.407380	-0.398490	-0.395947	-0.326254	-0.347176	-0.326540	-0.426666	-0.151566	-0.315410	-0.391937	-0.239977	-0.156223	-0.420073	-0.106757	-0.294543	-0.393898	-0.252649	-0.333422	-0.286399	-0.053318	-0.308112	-0.311995	-0.258393	-0.345921	-0.120077	-0.086086	-0.582731	-0.463831	-0.492658	-0.045088	-0.598823	-0.154683	-0.194719
193.0000	-0.516075	-0.344506	-0.343721	-0.440339	-0.267144	-0.406410	-0.583032	-0.434470	-0.499533	-0.249685	-0.173837	-0.394953	-0.476559	-0.415043	-0.388847	-0.417231	-0.241947	-0.320834	-0.403222	-0.367857	-0.435982	-0.186204	-0.337090	-0.033840	-0.455059	-0.290090	-0.294615	-0.123022	-0.211858	-0.105263	-0.401616	-0.106392	-0.322165	-0.082685	-0.313969	-0.276268	-0.180607	-0.148849	-0.361723	-0.277474	-0.124673	-0.567828	-0.373674	-0.330468	-0.193802	-0.606364	-0.372461	-0.259375	-0.343203	-0.509599
194.0000	-0.301722	-0.321379	-0.409437	-0.329843	-0.355493	-0.494233	-0.199847	-0.240161	-0.108740	-0.621466	-0.333813	-0.408423	-0.159421	-0.446201	-0.142051	-0.178549	-0.389218	-0.374147	-0.197400	-0.338144	-0.213377	-0.203765	-0.294371	-0.407598	-0.189149	-0.255587	-0.220520	-0.273747	-0.339956	-0.351719	-0.434449	-0.634815	-0.485978	-0.279253	-0.152617	-0.434543	-0.345853	-0.579685	-0.366583	-0.321194	-0.393463	-0.271847	-0.239702	-0.181324	-0.330004	-0.029713	-0.069345	-0.496457	-0.388451	-0.010071
195.0000	-0.268202	-0.248811	-0.266129	-0.564710	-0.345473	-0.284302	-0.428677	-0.224308	-0.584015	-0.379826	-0.297615	-0.048325	0.022007	-0.420402	-0.269034	-0.709447	-0.283328	-0.154095	-0.578501	-0.222625	-0.394045	-0.370462	-0.390505	-0.475981	-0.405380	-0.287509	-0.280459	-0.147938	-0.474310	-0.233245	-0.430556	-0.359109	-0.279643	-0.531230	-0.087732	-0.525665	-0.216924	-0.307254	-0.307342	-0.207840	-0.234259	-0.386280	-0.318055	-0.238256	-0.380851	-0.330048	-0.218592	-0.184751	-0.306586	-0.565497
196.0000	-0.456710	-0.143436	-0.329776	-0.239426	-0.317559	-0.105909	-0.045028	-0.263218	-0.413895	-0.315637	-0.473582	-0.299978	-0.294711	-0.436513	-0.469338	-0.302915	-0.168862	-0.749757	-0.371411	-0.426676	-0.560276	-0.543430	-0.245708	-0.553514	-0.125992	-0.022137	-0.398573	-0.468849	-0.300254	-0.105791	-0.384429	-0.524033	-0.262208	-0.501528	-0.426879	-0.386069	-0.384686	-0.505503	-0.448375	-0.319070	-0.318496	-0.372764	-0.527412	-0.315625	-0.542518	-0.439869	-0.286896	-0.001963	-0.377099	-0.213086
197.0000	-0.299051	-0.194407	-0.156615	-0.417301	-0.344160	-0.539589	-0.193214	-0.127000	-0.287824	-0.302137	-0.174642	-0.364825	-0.457720	-0.243726	-0.368656	-0.119778	-0.255275	-0.324602	-0.357833	-0.363170	-0.472200	-0.122102	-0.374094	-0.139014	-0.258094	-0.401305	-0.064985	-0.384305	-0.426468	-0.167362	-0.481603	-0.569947	-0.270264	-0.680733	-0.201933	-0.431188	-0.197738	-0.208468	-0.304080	-0.402289	-0.344913	-0.481746	-0.598842	-0.250283	-0.006546	-0.576687	-0.336235	-0.426685	-0.317483	-0.190054
198.0000	-0.311220	-0.413006	-0.302818	-0.170589	-0.175370	-0.485898	-0.441173	-0.347906	-0.049627	-0.274739	-0.491801	-0.414674	-0.552296	-0.595173	-0.412100	-0.095297	-0.041105	-0.335825	-0.232332	-0.322092	-0.347197	-0.232671	-0.255585	-0.316519	-0.432360	-0.255108	-0.475012	-0.428597	-0.289783	-0.531290	-0.275673	-0.174908	-0.094626	-0.300769	-0.205141	-0.344967	-0.678614	-0.445642	-0.252330	-0.306075	0.025044	-0.352961	-0.246823	-0.324034	-0.209192	-0.353119	0.093865	-0.522398	-0.422459	-0.226951
199.0000	-0.489115	-0.428132	-0.295124	-0.359205	0.013909	-0.385798	-0.424990	-0.009845	-0.260205	-0.204020	-0.393344	-0.183562	-0.278973	-0.551065	-0.424138	-0.352444	-0.170343	-0.385715	-0.225590	-0.295230	-0.230924	-0.365593	-0.198263	-0.389563	-0.364067	-0.351824	-0.358866	-0.270503	-0.574962	-0.250935	-0.270812	-0.235976	-0.331916	-0.506615	-0.156658	-0.477575	-0.470640	-0.688537	-0.286217	-0.556485	-0.533871	-0.484047	-0.062053	-0.532128	-0.190732	-0.340046	-0.358417	-0.344656	-0.151369	-0.449257
200.0000	-0.261609	-0.228351	-0.369819	-0.319085	-0.398901	-0.438328	-0.056999	-0.192549	-0.243231	-0.316404	-0.220790	-0.389783	-0.149695	-0.035865	-0.168443	-0.514207	-0.057516	-0.056343	-0.426961	-0.300603	-0.444887	-0.233846	-0.395466	-0.536398	-0.208531	-0.684498	-0.477263	-0.369121	-0.194188	-0.187669	-0.114460	-0.247862	-0.319195	-0.696316	-0.240473	-0.188904	-0.168388	-0.198057	-0.246646	-0.223370	-0.121907	-0.355154	-0.268029	-0.528411	-0.444698	-0.200519	-0.415977	-0.355066	-0.101787	-0.473728
201.0000	-0.228667	-0.394877	-0.321327	-0.338740	-0.518256	-0.435363	-0.325424	-0.691308	-0.398193	-0.259593	-0.618700	-0.320328	-0.241510	-0.421550	-0.518547	-0.107814	-0.686637	-0.445885	-0.374941	-0.247384	-0.348885	-0.301556	-0.428609	-0.371173	-0.387657	-0.341806	-0.309849	-0.203319	-0.307803	-0.179006	-0.576825	-0.174631	-0.488326	-0.365416	-0.604160	-0.422416	-0.350233	-0.353041	-0.247723	-0.182551	-0.214324	-0.140546	-0.219172	-0.343260	-0.300823	-0.455860	-0.399981	-0.213677	-0.332794	-0.121925
202.0000	-0.147748	-0.494414	-0.264035	-0.413430	-0.323448	-0.624324	-0.387202	-0.040107	-0.224934	-0.316949	-0.284111	-0.406074	-0.310566	-0.280203	-0.068889	-0.317985	-0.295704	-0.194436	-0.243440	-0.183630	-0.492697	-0.112413	-0.238751	0.047011	-0.306885	-0.450680	-0.071855	-0.449856	0.021072	-0.477200	-0.451825	-0.382164	-0.074335	-0.274283	-0.333519	-0.364771	-0.279074	-0.256711	-0.575990	-0.408698	-0.382134	-0.215520	-0.445912	-0.334304	-0.322430	-0.390269	-0.310047	-0.275096	-0.518179	-0.152945
203.0000	-0.149478	0.048573	-0.564074	0.063293	0.079408	-0.219190	-0.303390	-0.422597	-0.291752	-0.460149	-0.463410	-0.535179	-0.395939	-0.530921	-0.183314	-0.331394	-0.356139	-0.254111	-0.427387	-0.248654	-0.160244	-0.597016	-0.505714	-0.629222	-0.384490	-0.317572	-0.328688	-0.301094	-0.111639	-0.406104	-0.186712	-0.372444	-0.532270	-0.195903	-0.480905	-0.310578	-0.509567	-0.093497	-0.212018	-0.441725	-0.063151	-0.020486	-0.155315	-0.179901	-0.190235	-0.446237	-0.307652	-0.351998	-0.386125	-0.152335
204.0000	-0.511474	-0.351432	-0.507052	-0.379204	-0.425375	-0.254016	-0.382511	-0.459939	-0.543093	-0.299964	-0.302341	-0.454229	-0.468648	-0.290705	-0.141195	-0.438752	-0.323571	-0.115596	-0.123906	-0.236786	-0.047224	-0.364402	-0.138074	-0.399573	-0.040956	-0.308784	-0.325044	-0.201795	-0.219896	-0.155640	-0.277303	0.023036	-0.270539	-0.145636	-0.335215	-0.136347	-0.027644	-0.249114	-0.405476	-0.397787	-0.582040	-0.225870	-0.154448	-0.191228	-0.100866	-0.337531	-0.154220	-0.291232	-0.332422	-0.131428
205.0000	-0.442713	-0.396018	-0.190550	-0.148511	-0.056172	-0.556867	-0.265882	-0.223474	-0.183099	-0.189676	-0.354848	-0.377335	-0.176827	-0.409891	-0.371481	-0.489523	-0.422784	-0.402118	-0.210663	-0.539373	-0.060647	-0.062182	-0.300395	-0.033122	-0.012379	-0.244236	-0.556434	-0.611835	-0.320639	-0.416304	-0.295319	-0.339025	-0.394257	-0.170683	-0.155039	-0.038236	-0.123460	-0.276625	-0.466416	-0.311493	-0.380305	-0.275862	-0.406469	-0.211270	-0.517172	-0.600989	-0.188302	-0.470363	-0.226209	-0.532452
206.0000	-0.221949	-0.628024	-0.273575	-0.463249	-0.047549	-0.080625	-0.310578	-0.559932	-0.153646	-0.132886	0.016671	-0.338693	-0.162139	-0.533668	-0.321696	-0.214625	-0.239775	-0.409150	-0.273478	-0.291670	-0.154458	-0.214725	-0.316418	-0.111859	-0.079736	-0.378731	-0.342253	0.019040	-0.408645	-0.344159	-0.109626	-0.188935	-0.289857	-0.163818	-0.253432	-0.025088	-0.329307	-0.306295	-0.464872	-0.266822	-0.480477	-0.216270	-0.217393	-0.341247	-0.460406	-0.419835	-0.185281	-0.174822	-0.450407	-0.534100
207.0000	-0.219258	-0.168616	-0.323923	-0.240506	-0.379364	-0.044162	-0.165000	-0.400646	-0.175821	-0.215729	-0.355294	-0.329240	-0.528185	-0.095788	-0.511299	-0.195845	-0.567579	-0.131915	-0.237685	-0.224400	-0.166949	-0.030435	-0.214424	-0.381920	-0.314982	-0.357090	-0.123753	-0.338799	-0.154965	-0.059945	-0.447819	-0.295369	-0.492535	-0.516536	-0.124112	-0.488595	-0.357030	-0.468422	-0.231295	-0.054002	-0.234513	-0.412696	-0.561289	-0.503424	-0.199465	-0.201868	-0.330562	-0.053632	-0.411700	-0.397024
208.0000	-0.216154	-0.441601	-0.290646	-0.221580	-0.208063	-0.406047	-0.351697	-0.059846	-0.288412	-0.093258	-0.017013	-0.306749	-0.054935	-0.116026	-0.372110	-0.263179	-0.232895	-0.229613	-0.363444	-0.184070	-0.604193	-0.476682	-0.220818	-0.262871	-0.353824	-0.188307	-0.330946	-0.597167	-0.327831	-0.300581	-0.402720	-0.570649	-0.159661	-0.315850	-0.242148	-0.349382	-0.138970	-0.325698	-0.326797	-0.070047	-0.460370	-0.606315	-0.184824	-0.231600	-0.369615	-0.477227	-0.191932	-0.473050	-0.216809	-0.365357
209.0000	0.287444	-0.286172	-0.238328	-0.294092	-0.046206	-0.115483	-0.423188	-0.207033	-0.746977	-0.227636	-0.202423	-0.363768	-0.204355	-0.306569	-0.216417	-0.405072	-0.406222	-0.522206	-0.384409	-0.394318	-0.263889	-0.129636	-0.289488	-0.221025	-0.407340	-0.411824	-0.338134	-0.266751	-0.115211	-0.399481	-0.417442	-0.597160	-0.433742	-0.203490	-0.485214	-0.374973	0.006905	0.005619	-0.542761	-0.165734	-0.225506	-0.171040	-0.376328	-0.211690	-0.168234	-0.140539	-0.173271	-0.527353	-0.149629	-0.378396
210.0000	-0.201862	-0.142202	-0.368460	-0.373146	-0.344365	-0.373445	-0.339843	-0.165660	-0.633873	-0.157914	-0.407715	-0.085127	-0.077557	-0.137583	-0.093086	-0.447246	-0.362554	-0.368391	-0.351204	-0.386352	-0.361910	-0.135662	-0.155703	-0.267420	-0.057138	-0.563264	-0.121639	-0.282479	-0.227372	-0.419138	-0.589432	-0.374343	-0.112558	-0.280540	-0.665623	-0.231949	-0.144432	-0.343779	-0.215790	-0.269307	-0.315461	-0.556795	-0.471565	-0.645775	-0.343455	-0.156491	-0.299395	-0.347809	-0.380735	-0.245871
211.0000	-0.114172	-0.430348	-0.401253	-0.324006	-0.315044	0.180014	-0.337770	-0.383044	-0.260949	-0.143899	-0.234886	-0.142310	-0.485826	0.000987	-0.450581	-0.499345	-0.218732	-0.226550	-0.209512	-0.370622	-0.152437	-0.536767	-0.385365	-0.016840	-0.144899	-0.260953	-0.331542	-0.296791	-0.223308	-0.234599	-0.264585	-0.126092	-0.423649	-0.307780	-0.262186	-0.238115	0.041263	-0.307909	-0.500448	-0.423546	-0.356410	-0.116267	-0.224111	-0.409658	-0.471823	-0.140954	-0.242627	-0.467728	-0.484490	-0.117220
212.0000	-0.138405	-0.269583	-0.252128	-0.341998	-0.368757	-0.406869	-0.293135	-0.512260	-0.119214	-0.315007	-0.327166	-0.301771	-0.486379	-0.168394	-0.336331	-0.365587	-0.269688	-0.155840	-0.251353	-0.201043	-0.662145	-0.325830	-0.174651	-0.230542	-0.134691	-0.120878	-0.087697	-0.132826	-0.192326	-0.481477	-0.359933	-0.023699	-0.135223	-0.277291	-0.313594	-0.368955	-0.419858	-0.092942	-0.260532	-0.029559	-0.223208	-0.168883	-0.547264	-0.385163	-0.545407	-0.282183	-0.164500	-0.472938	0.211113	-0.325604
213.0000	-0.180785	-0.049925	-0.425249	0.081811	-0.430707	0.053644	-0.183312	-0.064719	-0.129163	-0.169593	-0.242170	-0.604895	-0.300839	-0.206541	-0.301188	-0.429371	-0.120405	-0.380378	-0.341900	-0.123411	-0.249548	-0.294473	-0.440287	-0.108166	-0.315983	-0.175116	-0.471189	-0.166377	-0.416437	-0.315594	-0.388428	-0.141382	-0.403138	-0.241663	-0.425035	-0.377784	-0.401401	-0.509687	-0.242718	-0.315640	-0.318787	-0.405921	-0.227131	-0.260741	-0.205874	-0.292653	-0.246819	-0.488796	-0.160998	-0.400791
214.0000	-0.322767	-0.643989	-0.214239	-0.278867	-0.372868	-0.319879	-0.188490	-0.135938	-0.153066	-0.416573	-0.382560	-0.331290	-0.200059	-0.245634	-0.484845	-0.531873	-0.420902	-0.712615	-0.163039	-0.336596	-0.307643	-0.518410	-0.198879	-0.248237	-0.539161	-0.249154	-0.173799	-0.230795	-0.428797	-0.225492	-0.412490	-0.423534	-0.367668	-0.287011	-0.530571	-0.425092	-0.453818	-0.182458	-0.142640	-0.233271	-0.438772	-0.340890	-0.445319	-0.395981	-0.199179	-0.227535	-0.229490	-0.304517	-0.315527	-0.153538
215.0000	-0.158613	-0.394035	-0.527846	-0.193725	-0.456050	-0.253491	-0.092510	-0.139710	-0.283590	-0.219987	-0.018932	-0.698982	-0.003005	-0.175034	-0.183756	-0.174757	-0.284565	-0.193975	-0.298551	-0.136264	-0.104694	-0.313649	-0.321640	-0.577317	-0.501652	-0.084862	-0.025509	-0.204935	-0.430965	-0.077586	-0.275121	0.351635	-0.272736	-0.399401	-0.382670	-0.670583	-0.206195	-0.510791	-0.005206	-0.178356	0.147747	-0.274190	-0.474400	-0.278179	-0.126926	-0.074419	-0.061395	-0.334172	-0.142104	-0.314753
216.0000	-0.385367	-0.405125	-0.115070	-0.002200	-0.264331	-0.372634	-0.391167	-0.238083	-0.106324	-0.182889	-0.130634	-0.266369	-0.163531	-0.324031	-0.378042	-0.467303	-0.136127	-0.452491	-0.373440	-0.250921	-0.037245	-0.138466	-0.466106	-0.448305	-0.260798	-0.107141	-0.118265	-0.285097	-0.112319	-0.169311	-0.389224	-0.414177	-0.396632	-0.524867	-0.298617	-0.464168	-0.243103	-0.209565	-0.474145	-0.260204	-0.342518	-0.407769	-0.260465	-0.301024	-0.220262	-0.085052	-0.236591	-0.213455	-0.288112	-0.253345
217.0000	-0.301956	-0.294469	-0.195544	-0.397881	-0.381929	0.012764	-0.208125	-0.411494	-0.127809	-0.108769	-0.261666	-0.220591	-0.302835	-0.307929	-0.295742	-0.118845	-0.212253	-0.569034	-0.228282	-0.285076	-0.405760	-0.325072	-0.227937	-0.414165	-0.344834	-0.316070	-0.546524	-0.000110	-0.408292	-0.373543	-0.233198	-0.234510	-0.398040	-0.297037	-0.166552	-0.136417	-0.289226	-0.269795	-0.274304	-0.093769	-0.599075	-0.185355	-0.292316	-0.290306	-0.830049	-0.515769	-0.357593	-0.350885	-0.136360	-0.316304
218.0000	-0.336236	-0.270600	-0.225027	-0.257783	-0.228364	0.019560	-0.154334	0.102234	-0.326827	-0.140318	-0.004065	-0.505331	-0.417387	-0.195798	-0.331224	-0.204321	-0.199593	-0.688281	-0.415386	-0.295139	-0.395988	-0.288427	-0.268596	-0.300825	-0.359087	-0.226304	-0.359177	-0.485311	-0.386606	-0.086669	-0.194555	-0.264985	-0.388883	-0.254809	-0.235137	-0.043726	-0.142043	-0.171572	-0.304882	-0.195123	-0.389747	-0.169131	-0.044913	-0.370891	-0.187917	-0.394577	-0.465284	-0.445928	-0.239523	-0.212436
219.0000	-0.248160	-0.419631	-0.113038	-0.300819	-0.493826	-0.015802	-0.361574	-0.188473	-0.158952	-0.100824	-0.249300	-0.185530	-0.075941	-0.331521	-0.378842	-0.216290	-0.094235	-0.138344	-0.513525	-0.148450	-0.225867	-0.223036	-0.491850	0.051321	-0.208669	-0.216872	-0.296734	-0.239494	-0.179814	-0.305369	-0.304628	-0.286522	-0.212613	-0.253454	-0.019231	-0.058263	-0.075592	-0.412313	-0.195379	-0.112146	-0.450533	-0.476886	-0.453162	-0.356289	-0.479060	-0.418532	-0.243469	-0.262974	-0.246751	-0.412527
220.0000	0.089734	-0.355621	-0.007643	-0.270385	-0.207833	-0.113999	-0.288609	-0.283548	-0.337859	-0.272372	-0.092821	-0.299551	-0.402170	-0.312335	-0.258521	-0.007668	-0.318401	-0.238172	-0.258230	-0.208628	0.002600	-0.259286	-0.574514	-0.203103	-0.105416	-0.270477	-0.105971	-0.247711	-0.295272	-0.442820	-0.311835	-0.056676	-0.257532	-0.114526	-0.412805	-0.121080	-0.486314	-0.337720	-0.225114	-0.190363	-0.133543	-0.380931	-0.051206	-0.419505	-0.537622	-0.148449	-0.307185	-0.416248	-0.274502	-0.148524
221.0000	-0.534593	-0.370487	-0.102348	-0.281355	-0.129474	-0.348222	-0.517000	-0.279921	-0.173500	-0.306313	-0.248759	-0.203814	-0.010233	-0.254476	-0.286845	-0.447374	-0.347028	-0.288352	-0.353116	0.086870	-0.245482	-0.360281	-0.277343	-0.270372	-0.359688	-0.084367	-0.454246	-0.132512	-0.311473	-0.280310	-0.226680	-0.360270	-0.246609	-0.084913	-0.122345	-0.406295	-0.344049	-0.154896	-0.307386	-0.260189	-0.206256	-0.260025	-0.425150	-0.197494	-0.552727	-0.356396	-0.133257	-0.177678	-0.471611	-0.259420
222.0000	-0.148621	-0.304179	-0.527692	-0.361342	-0.550621	-0.127383	-0.115532	-0.229121	-0.446428	-0.292795	-0.192477	-0.289120	-0.294218	-0.078969	-0.307339	-0.120495	-0.165175	-0.043207	-0.289684	-0.379394	-0.891088	-0.152738	-0.008827	-0.065777	-0.447402	-0.274382	-0.404401	-0.378139	-0.321544	-0.035835	-0.255888	-0.454001	-0.300255	-0.267164	-0.244466	-0.428744	-0.128539	-0.328035	-0.317696	-0.240433	-0.191754	-0.080473	-0.113644	-0.165895	-0.563589	-0.282069	-0.014906	-0.501494	0.039154	-0.366208
223.0000	-0.490544	-0.215904	-0.440573	-0.219325	-0.192528	-0.249693	-0.280962	-0.088196	-0.431969	-0.208694	-0.260853	-0.060994	-0.010050	-0.418536	-0.357906	-0.293283	-0.271052	-0.153038	-0.393647	-0.170922	-0.339517	-0.486692	-0.200485	-0.466419	-0.350258	-0.323679	-0.489410	-0.510188	-0.597482	-0.223851	-0.049113	-0.245638	-0.166332	-0.263167	-0.144437	-0.520290	-0.318798	-0.135310	-0.416105	-0.257973	-0.304140	-0.150794	-0.082723	-0.364230	-0.206790	0.007555	-0.403093	-0.573370	-0.389867	-0.168997
224.0000	-0.316524	-0.109150	-0.339457	-0.405129	-0.061584	-0.048873	-0.124750	-0.217290	-0.087004	-0.517047	-0.231439	-0.211800	-0.143895	-0.131858	-0.197806	0.139926	-0.077404	-0.003290	-0.064395	-0.325115	-0.215335	-0.244446	-0.345980	-0.319189	-0.402329	-0.634466	-0.369605	-0.222211	-0.390767	-0.243856	-0.197995	-0.305709	-0.088226	-0.159765	-0.311212	-0.333214	-0.365465	-0.214359	-0.097555	-0.438377	-0.287637	-0.595372	-0.197516	-0.017639	-0.355412	-0.077602	-0.378612	-0.487200	-0.449738	-0.360525
225.0000	-0.079512	-0.084555	-0.238941	-0.094523	-0.424301	-0.075470	-0.211947	-0.114078	-0.102221	-0.043091	-0.217275	-0.092492	-0.263404	-0.124085	0.005188	-0.299974	-0.187389	-0.451765	-0.342079	-0.373248	-0.206825	-0.035032	-0.080574	-0.338454	-0.153930	-0.362601	-0.430596	-0.200670	-0.065620	0.002727	-0.078517	0.263753	-0.156512	-0.178873	-0.082103	-0.229789	-0.090074	-0.309718	-0.173974	-0.392978	-0.298495	-0.286654	-0.361498	-0.290045	-0.470721	-0.036425	-0.246479	-0.305603	-0.274784	-0.351016
226.0000	-0.230357	-0.141954	-0.162350	-0.146503	0.010887	-0.337389	-0.267774	-0.217290	-0.144958	-0.233418	-0.340459	-0.077290	-0.317909	-0.122127	-0.219016	-0.321346	-0.333502	-0.245182	-0.304799	-0.241629	-0.345612	-0.307105	-0.103916	-0.180293	-0.240616	-0.437312	-0.000313	-0.016559	-0.320909	-0.454702	-0.148423	-0.138523	-0.271345	-0.306383	-0.195716	-0.391167	-0.433424	-0.287302	-0.102334	-0.128917	-0.252178	-0.169098	-0.468442	-0.010471	-0.236537	-0.347542	-0.359989	-0.283069	-0.384220	-0.420191
227.0000	-0.398830	-0.368265	-0.346030	-0.311188	-0.174316	-0.094995	-0.476089	-0.254022	-0.223973	-0.299419	-0.297329	-0.405102	-0.288305	-0.358181	-0.087751	-0.173338	-0.186411	-0.479676	-0.180486	-0.216566	-0.331037	-0.346267	-0.046432	-0.102793	0.044905	-0.243228	-0.334275	-0.427723	-0.522242	-0.430009	-0.434931	-0.298570	-0.420287	-0.138317	-0.339086	-0.172506	-0.282406	-0.236643	-0.283728	-0.426074	-0.111869	-0.357163	-0.529935	-0.333488	-0.403059	-0.652882	-0.270473	-0.216627	-0.244926	-0.492706
228.0000	-0.341660	-0.234859	-0.206349	-0.301112	-0.340116	-0.132059	-0.446607	-0.138177	-0.593056	-0.613822	-0.266878	-0.345217	-0.170117	-0.488267	-0.442898	-0.265701	-0.369769	-0.268772	-0.440857	0.203362	-0.381600	-0.125537	-0.131780	-0.163642	-0.124162	-0.422418	-0.130726	-0.061160	-0.385564	-0.476741	-0.318104	-0.392781	-0.530927	-0.256321	-0.236168	-0.136586	-0.185068	-0.267392	-0.332890	-0.294998	-0.183953	-0.365976	0.043479	-0.538351	-0.087204	-0.293693	-0.314790	-0.319070	-0.131200	-0.154222
229.0000	-0.129648	0.124562	-0.344895	-0.190261	-0.239953	-0.647622	-0.620559	-0.141094	-0.242819	-0.237109	-0.197131	-0.163846	-0.220014	-0.147632	-0.207923	-0.345357	-0.089548	-0.268880	-0.449170	-0.259209	-0.060412	-0.207072	-0.098702	-0.158490	0.040491	-0.140285	-0.228892	0.123525	-0.177609	-0.175690	-0.238802	-0.513630	-0.241317	-0.250354	-0.267521	-0.302761	-0.317660	-0.122050	-0.393334	-0.389103	-0.156570	-0.343630	-0.276115	-0.171258	-0.014054	-0.447580	-0.382754	-0.358563	-0.082292	-0.056745
230.0000	-0.338393	-0.076658	-0.320566	-0.348620	-0.145089	-0.108697	-0.313230	-0.254283	-0.160710	-0.258609	-0.233425	-0.283668	-0.317910	-0.200707	-0.393443	-0.374379	-0.438411	-0.134846	-0.171695	-0.398365	-0.354054	-0.117021	-0.119172	-0.283004	-0.439419	-0.062572	-0.228244	-0.285503	-0.177833	-0.203864	-0.098571	-0.382621	-0.527817	-0.163796	-0.155461	-0.429841	-0.111365	-0.284530	-0.175000	-0.297496	-0.153904	-0.275034	-0.394538	-0.191556	-0.261478	-0.520445	-0.104955	-0.013847	-0.106628	-0.296428
231.0000	-0.193648	-0.292193	-0.437116	0.045680	-0.214716	-0.290887	0.115620	-0.338498	-0.306327	-0.360674	-0.050162	-0.261908	-0.250962	-0.075461	-0.447656	-0.007386	-0.042807	-0.219283	-0.292859	-0.185166	-0.295836	-0.220342	-0.297743	-0.178003	-0.714046	-0.230791	-0.314834	-0.419759	-0.270259	0.005293	0.063055	-0.208876	-0.256013	-0.271292	-0.403084	-0.018978	-0.311449	-0.312072	-0.382086	-0.249408	-0.093451	-0.372981	-0.397591	-0.220958	-0.019526	-0.056816	-0.214825	-0.050784	-0.271962	-0.345888
